Index,Fips,Location,Drug Type,TimeFrame,Data Type,Data,MOE
6501,54,West Virginia,All drugs,2013,"Rate per 100,000",32.19892,2.706538765
6502,54,West Virginia,All opioids,2013,"Rate per 100,000",27.93704,2.527089317
6503,54,West Virginia,All drugs,2014,"Rate per 100,000",35.50521,2.847071104
6504,54,West Virginia,All opioids,2014,"Rate per 100,000",31.6091,2.693622383
6505,54,West Virginia,All drugs,2015,"Rate per 100,000",41.49358,3.099773093
6506,54,West Virginia,All opioids,2015,"Rate per 100,000",36.02344,2.888248158
6507,54,West Virginia,All drugs,2016,"Rate per 100,000",52.02109,3.512289904
6508,54,West Virginia,All opioids,2016,"Rate per 100,000",43.41488,3.216454533
6509,54,West Virginia,All drugs,2017,"Rate per 100,000",57.76619,3.726506115
6510,54,West Virginia,All opioids,2017,"Rate per 100,000",49.60242,3.456996381
6511,54,West Virginia,All drugs,2018,"Rate per 100,000",51.4741,3.537718211
6512,54,West Virginia,All opioids,2018,"Rate per 100,000",42.36856,3.210929408
6513,54,West Virginia,Cocaine,2018,"Rate per 100,000",8.34434,1.410488606
6514,54,West Virginia,Heroin,2018,"Rate per 100,000",12.26425,1.750049384
6515,54,West Virginia,Natural and semi-synthetic opioids,2018,"Rate per 100,000",12.00128,1.668637011
6516,54,West Virginia,Psychostimulants,2018,"Rate per 100,000",19.3184,2.184946568
6517,54,West Virginia,Synthetic opioids,2018,"Rate per 100,000",34.0431,2.89963456
6518,55,Wisconsin,Cocaine,2000,"Rate per 100,000",0.9761,0.265373796
6519,55,Wisconsin,Heroin,2000,"Rate per 100,000",0.52631,0.191625143
6520,55,Wisconsin,Natural and semi-synthetic opioids,2000,"Rate per 100,000",0.91903,0.257375428
6521,55,Wisconsin,Psychostimulants,2000,"Rate per 100,000",N/A,N/A
6522,55,Wisconsin,Synthetic opioids,2000,"Rate per 100,000",0.43692,0.178798801
6523,55,Wisconsin,Cocaine,2001,"Rate per 100,000",1.13577,0.285277128
6524,55,Wisconsin,Heroin,2001,"Rate per 100,000",0.43761,0.175387256
6525,55,Wisconsin,Natural and semi-synthetic opioids,2001,"Rate per 100,000",1.22242,0.293168054
6526,55,Wisconsin,Psychostimulants,2001,"Rate per 100,000",N/A,N/A
6527,55,Wisconsin,Synthetic opioids,2001,"Rate per 100,000",0.42562,0.170893253
6528,55,Wisconsin,Cocaine,2002,"Rate per 100,000",1.35649,0.309659213
6529,55,Wisconsin,Heroin,2002,"Rate per 100,000",0.50485,0.190574381
6530,55,Wisconsin,Natural and semi-synthetic opioids,2002,"Rate per 100,000",1.73719,0.349842385
6531,55,Wisconsin,Psychostimulants,2002,"Rate per 100,000",N/A,N/A
6532,55,Wisconsin,Synthetic opioids,2002,"Rate per 100,000",0.47246,0.182053261
6533,55,Wisconsin,Cocaine,2003,"Rate per 100,000",1.99585,0.377150178
6534,55,Wisconsin,Heroin,2003,"Rate per 100,000",0.49545,0.190761265
6535,55,Wisconsin,Natural and semi-synthetic opioids,2003,"Rate per 100,000",1.92919,0.371754272
6536,55,Wisconsin,Psychostimulants,2003,"Rate per 100,000",N/A,N/A
6537,55,Wisconsin,Synthetic opioids,2003,"Rate per 100,000",0.76309,0.231118418
6538,55,Wisconsin,Cocaine,2004,"Rate per 100,000",1.98787,0.372758955
6539,55,Wisconsin,Heroin,2004,"Rate per 100,000",0.39495,0.16554159
6540,55,Wisconsin,Natural and semi-synthetic opioids,2004,"Rate per 100,000",1.90348,0.363851435
6541,55,Wisconsin,Psychostimulants,2004,"Rate per 100,000",N/A,N/A
6542,55,Wisconsin,Synthetic opioids,2004,"Rate per 100,000",0.75271,0.228491637
6543,55,Wisconsin,Cocaine,2005,"Rate per 100,000",2.1735,0.392639726
6544,55,Wisconsin,Heroin,2005,"Rate per 100,000",0.56894,0.201013245
6545,55,Wisconsin,Natural and semi-synthetic opioids,2005,"Rate per 100,000",2.4305,0.412327525
6546,55,Wisconsin,Psychostimulants,2005,"Rate per 100,000",N/A,N/A
6547,55,Wisconsin,Synthetic opioids,2005,"Rate per 100,000",0.93851,0.254721496
6548,55,Wisconsin,Cocaine,2006,"Rate per 100,000",2.82046,0.4474895
6549,55,Wisconsin,Heroin,2006,"Rate per 100,000",0.54339,0.201849934
6550,55,Wisconsin,Natural and semi-synthetic opioids,2006,"Rate per 100,000",2.87399,0.450310341
6551,55,Wisconsin,Psychostimulants,2006,"Rate per 100,000",N/A,N/A
6552,55,Wisconsin,Synthetic opioids,2006,"Rate per 100,000",1.00299,0.26475612
6553,55,Wisconsin,Cocaine,2007,"Rate per 100,000",2.75183,0.441850871
6554,55,Wisconsin,Heroin,2007,"Rate per 100,000",0.64102,0.216003103
6555,55,Wisconsin,Natural and semi-synthetic opioids,2007,"Rate per 100,000",3.23056,0.476111317
6556,55,Wisconsin,Psychostimulants,2007,"Rate per 100,000",N/A,N/A
6557,55,Wisconsin,Synthetic opioids,2007,"Rate per 100,000",0.96198,0.257230645
6558,55,Wisconsin,Cocaine,2008,"Rate per 100,000",1.54411,0.32662937
6559,55,Wisconsin,Heroin,2008,"Rate per 100,000",1.21987,0.295067191
6560,55,Wisconsin,Natural and semi-synthetic opioids,2008,"Rate per 100,000",3.07942,0.46104276
6561,55,Wisconsin,Psychostimulants,2008,"Rate per 100,000",N/A,N/A
6562,55,Wisconsin,Synthetic opioids,2008,"Rate per 100,000",0.95153,0.258650234
6563,55,Wisconsin,Cocaine,2009,"Rate per 100,000",1.36011,0.300272316
6564,55,Wisconsin,Heroin,2009,"Rate per 100,000",1.36899,0.311862925
6565,55,Wisconsin,Natural and semi-synthetic opioids,2009,"Rate per 100,000",3.25104,0.469238294
6566,55,Wisconsin,Psychostimulants,2009,"Rate per 100,000",N/A,N/A
6567,55,Wisconsin,Synthetic opioids,2009,"Rate per 100,000",1.29034,0.294987011
6568,55,Wisconsin,Cocaine,2010,"Rate per 100,000",1.39901,0.31013611
6569,55,Wisconsin,Heroin,2010,"Rate per 100,000",1.70856,0.352484683
6570,55,Wisconsin,Natural and semi-synthetic opioids,2010,"Rate per 100,000",3.95146,0.522158296
6571,55,Wisconsin,Psychostimulants,2010,"Rate per 100,000",N/A,N/A
6572,55,Wisconsin,Synthetic opioids,2010,"Rate per 100,000",1.15748,0.284601388
6573,55,Wisconsin,Cocaine,2011,"Rate per 100,000",1.58095,0.338368744
6574,55,Wisconsin,Heroin,2011,"Rate per 100,000",2.49345,0.424721835
6575,55,Wisconsin,Natural and semi-synthetic opioids,2011,"Rate per 100,000",3.91753,0.514580907
6576,55,Wisconsin,Psychostimulants,2011,"Rate per 100,000",0.36699,0.156680003
6577,55,Wisconsin,Synthetic opioids,2011,"Rate per 100,000",1.0937,0.28264447
6578,55,Wisconsin,Cocaine,2012,"Rate per 100,000",1.10363,0.276365161
6579,55,Wisconsin,Heroin,2012,"Rate per 100,000",3.39635,0.496829973
6580,55,Wisconsin,Natural and semi-synthetic opioids,2012,"Rate per 100,000",3.9432,0.523451238
6581,55,Wisconsin,Psychostimulants,2012,"Rate per 100,000",N/A,N/A
6582,55,Wisconsin,Synthetic opioids,2012,"Rate per 100,000",0.92141,0.247765897
6583,55,Wisconsin,Cocaine,2013,"Rate per 100,000",1.58798,0.334796667
6584,55,Wisconsin,Heroin,2013,"Rate per 100,000",4.32022,0.562931181
6585,55,Wisconsin,Natural and semi-synthetic opioids,2013,"Rate per 100,000",4.76379,0.576152445
6586,55,Wisconsin,Psychostimulants,2013,"Rate per 100,000",0.47442,0.189115644
6587,55,Wisconsin,Synthetic opioids,2013,"Rate per 100,000",1.44205,0.320482256
6588,55,Wisconsin,Cocaine,2014,"Rate per 100,000",1.76543,0.352398753
6589,55,Wisconsin,Heroin,2014,"Rate per 100,000",4.92299,0.597099386
6590,55,Wisconsin,Natural and semi-synthetic opioids,2014,"Rate per 100,000",4.8256,0.582712733
6591,55,Wisconsin,Psychostimulants,2014,"Rate per 100,000",0.86223,0.253318995
6592,55,Wisconsin,Synthetic opioids,2014,"Rate per 100,000",1.57768,0.334638493
6593,55,Wisconsin,Cocaine,2015,"Rate per 100,000",1.9784,0.371639043
6594,55,Wisconsin,Heroin,2015,"Rate per 100,000",5.27558,0.621218454
6595,55,Wisconsin,Natural and semi-synthetic opioids,2015,"Rate per 100,000",4.3358,0.552784208
6596,55,Wisconsin,Psychostimulants,2015,"Rate per 100,000",0.67768,0.22002016
6597,55,Wisconsin,Synthetic opioids,2015,"Rate per 100,000",2.05915,0.390486031
6598,55,Wisconsin,Cocaine,2016,"Rate per 100,000",2.56383,0.426260471
6599,55,Wisconsin,Heroin,2016,"Rate per 100,000",7.29228,0.7375817
6600,55,Wisconsin,Natural and semi-synthetic opioids,2016,"Rate per 100,000",5.72985,0.64009809
6601,55,Wisconsin,Psychostimulants,2016,"Rate per 100,000",1.38557,0.318118006
6602,55,Wisconsin,Synthetic opioids,2016,"Rate per 100,000",5.31297,0.626725402
6603,55,Wisconsin,Cocaine,2017,"Rate per 100,000",4.83485,0.596205979
6604,55,Wisconsin,Heroin,2017,"Rate per 100,000",7.77794,0.763107594
6605,55,Wisconsin,Natural and semi-synthetic opioids,2017,"Rate per 100,000",5.53379,0.628166117
6606,55,Wisconsin,Psychostimulants,2017,"Rate per 100,000",2.32078,0.409400892
6607,55,Wisconsin,Synthetic opioids,2017,"Rate per 100,000",8.61544,0.798909508
6608,55,Wisconsin,All drugs,2000,"Rate per 100,000",4.59994,0.572753617
6609,55,Wisconsin,All opioids,2000,"Rate per 100,000",2.0868,0.386568352
6610,55,Wisconsin,All drugs,2001,"Rate per 100,000",4.97187,0.594683141
6611,55,Wisconsin,All opioids,2001,"Rate per 100,000",2.56563,0.425355901
6612,55,Wisconsin,All drugs,2002,"Rate per 100,000",6.18748,0.658626909
6613,55,Wisconsin,All opioids,2002,"Rate per 100,000",3.16579,0.472360229
6614,55,Wisconsin,All drugs,2003,"Rate per 100,000",6.98995,0.701871135
6615,55,Wisconsin,All opioids,2003,"Rate per 100,000",3.69909,0.514024471
6616,55,Wisconsin,All drugs,2004,"Rate per 100,000",7.85806,0.739614169
6617,55,Wisconsin,All opioids,2004,"Rate per 100,000",3.98852,0.527900612
6618,55,Wisconsin,All drugs,2005,"Rate per 100,000",9.3367,0.808616534
6619,55,Wisconsin,All opioids,2005,"Rate per 100,000",4.92887,0.587927827
6620,55,Wisconsin,All drugs,2006,"Rate per 100,000",10.63656,0.863005293
6621,55,Wisconsin,All opioids,2006,"Rate per 100,000",6.0365,0.652233843
6622,55,Wisconsin,All drugs,2007,"Rate per 100,000",11.09762,0.88070964
6623,55,Wisconsin,All opioids,2007,"Rate per 100,000",6.70593,0.688114473
6624,55,Wisconsin,All drugs,2008,"Rate per 100,000",10.60394,0.854962408
6625,55,Wisconsin,All opioids,2008,"Rate per 100,000",6.56298,0.677264929
6626,55,Wisconsin,All drugs,2009,"Rate per 100,000",10.93477,0.866384705
6627,55,Wisconsin,All opioids,2009,"Rate per 100,000",6.90218,0.688982677
6628,55,Wisconsin,All drugs,2010,"Rate per 100,000",10.94225,0.869952209
6629,55,Wisconsin,All opioids,2010,"Rate per 100,000",7.299,0.713971352
6630,55,Wisconsin,All drugs,2011,"Rate per 100,000",12.0766,0.913614328
6631,55,Wisconsin,All opioids,2011,"Rate per 100,000",8.33418,0.764334761
6632,55,Wisconsin,All drugs,2012,"Rate per 100,000",12.22655,0.930453001
6633,55,Wisconsin,All opioids,2012,"Rate per 100,000",8.56312,0.779602564
6634,55,Wisconsin,All drugs,2013,"Rate per 100,000",15.02847,1.028929836
6635,55,Wisconsin,All opioids,2013,"Rate per 100,000",10.62194,0.868567655
6636,55,Wisconsin,All drugs,2014,"Rate per 100,000",15.06479,1.035999687
6637,55,Wisconsin,All opioids,2014,"Rate per 100,000",11.12215,0.890912377
6638,55,Wisconsin,All drugs,2015,"Rate per 100,000",15.47194,1.049087746
6639,55,Wisconsin,All opioids,2015,"Rate per 100,000",11.15311,0.897028088
6640,55,Wisconsin,All drugs,2016,"Rate per 100,000",19.28727,1.18414957
6641,55,Wisconsin,All opioids,2016,"Rate per 100,000",15.78427,1.07679049
6642,55,Wisconsin,All drugs,2017,"Rate per 100,000",21.16791,1.239881241
6643,55,Wisconsin,All opioids,2017,"Rate per 100,000",16.87178,1.111761757
6644,55,Wisconsin,All drugs,2018,"Rate per 100,000",19.22151,1.176111569
6645,55,Wisconsin,All opioids,2018,"Rate per 100,000",15.29473,1.054528304
6646,55,Wisconsin,Cocaine,2018,"Rate per 100,000",4.97533,0.599155516
6647,55,Wisconsin,Heroin,2018,"Rate per 100,000",6.00566,0.664536128
6648,55,Wisconsin,Natural and semi-synthetic opioids,2018,"Rate per 100,000",4.37469,0.557979007
6649,55,Wisconsin,Psychostimulants,2018,"Rate per 100,000",2.20598,0.409334775
6650,55,Wisconsin,Synthetic opioids,2018,"Rate per 100,000",9.36716,0.832033007
6651,56,Wyoming,Cocaine,2000,"Rate per 100,000",N/A,N/A
6652,56,Wyoming,Heroin,2000,"Rate per 100,000",N/A,N/A
6653,56,Wyoming,Natural and semi-synthetic opioids,2000,"Rate per 100,000",N/A,N/A
6654,56,Wyoming,Psychostimulants,2000,"Rate per 100,000",N/A,N/A
6655,56,Wyoming,Synthetic opioids,2000,"Rate per 100,000",N/A,N/A
6656,56,Wyoming,Cocaine,2001,"Rate per 100,000",N/A,N/A
6657,56,Wyoming,Heroin,2001,"Rate per 100,000",N/A,N/A
6658,56,Wyoming,Natural and semi-synthetic opioids,2001,"Rate per 100,000",N/A,N/A
6659,56,Wyoming,Psychostimulants,2001,"Rate per 100,000",N/A,N/A
6660,56,Wyoming,Synthetic opioids,2001,"Rate per 100,000",N/A,N/A
6661,56,Wyoming,Cocaine,2002,"Rate per 100,000",N/A,N/A
6662,56,Wyoming,Heroin,2002,"Rate per 100,000",N/A,N/A
6663,56,Wyoming,Natural and semi-synthetic opioids,2002,"Rate per 100,000",N/A,1.303728665
6664,56,Wyoming,Psychostimulants,2002,"Rate per 100,000",N/A,N/A
6665,56,Wyoming,Synthetic opioids,2002,"Rate per 100,000",N/A,N/A
6666,56,Wyoming,Cocaine,2003,"Rate per 100,000",N/A,N/A
6667,56,Wyoming,Heroin,2003,"Rate per 100,000",N/A,N/A
6668,56,Wyoming,Natural and semi-synthetic opioids,2003,"Rate per 100,000",N/A,N/A
6669,56,Wyoming,Psychostimulants,2003,"Rate per 100,000",N/A,N/A
6670,56,Wyoming,Synthetic opioids,2003,"Rate per 100,000",N/A,N/A
6671,56,Wyoming,Cocaine,2004,"Rate per 100,000",N/A,N/A
6672,56,Wyoming,Heroin,2004,"Rate per 100,000",N/A,N/A
6673,56,Wyoming,Natural and semi-synthetic opioids,2004,"Rate per 100,000",N/A,N/A
6674,56,Wyoming,Psychostimulants,2004,"Rate per 100,000",N/A,N/A
6675,56,Wyoming,Synthetic opioids,2004,"Rate per 100,000",N/A,N/A
6676,56,Wyoming,Cocaine,2005,"Rate per 100,000",N/A,N/A
6677,56,Wyoming,Heroin,2005,"Rate per 100,000",N/A,N/A
6678,56,Wyoming,Natural and semi-synthetic opioids,2005,"Rate per 100,000",N/A,N/A
6679,56,Wyoming,Psychostimulants,2005,"Rate per 100,000",N/A,N/A
6680,56,Wyoming,Synthetic opioids,2005,"Rate per 100,000",N/A,N/A
6681,56,Wyoming,Cocaine,2006,"Rate per 100,000",N/A,N/A
6682,56,Wyoming,Heroin,2006,"Rate per 100,000",N/A,N/A
6683,56,Wyoming,Natural and semi-synthetic opioids,2006,"Rate per 100,000",N/A,N/A
6684,56,Wyoming,Psychostimulants,2006,"Rate per 100,000",N/A,N/A
6685,56,Wyoming,Synthetic opioids,2006,"Rate per 100,000",N/A,N/A
6686,56,Wyoming,Cocaine,2007,"Rate per 100,000",N/A,N/A
6687,56,Wyoming,Heroin,2007,"Rate per 100,000",N/A,N/A
6688,56,Wyoming,Natural and semi-synthetic opioids,2007,"Rate per 100,000",N/A,N/A
6689,56,Wyoming,Psychostimulants,2007,"Rate per 100,000",N/A,N/A
6690,56,Wyoming,Synthetic opioids,2007,"Rate per 100,000",N/A,N/A
6691,56,Wyoming,Cocaine,2008,"Rate per 100,000",N/A,N/A
6692,56,Wyoming,Heroin,2008,"Rate per 100,000",N/A,N/A
6693,56,Wyoming,Natural and semi-synthetic opioids,2008,"Rate per 100,000",N/A,1.604038044
6694,56,Wyoming,Psychostimulants,2008,"Rate per 100,000",N/A,N/A
6695,56,Wyoming,Synthetic opioids,2008,"Rate per 100,000",N/A,1.262976505
6696,56,Wyoming,Cocaine,2009,"Rate per 100,000",N/A,N/A
6697,56,Wyoming,Heroin,2009,"Rate per 100,000",N/A,N/A
6698,56,Wyoming,Natural and semi-synthetic opioids,2009,"Rate per 100,000",N/A,1.368575819
6699,56,Wyoming,Psychostimulants,2009,"Rate per 100,000",N/A,N/A
6700,56,Wyoming,Synthetic opioids,2009,"Rate per 100,000",N/A,N/A
6701,56,Wyoming,Cocaine,2010,"Rate per 100,000",N/A,N/A
6702,56,Wyoming,Heroin,2010,"Rate per 100,000",N/A,N/A
6703,56,Wyoming,Natural and semi-synthetic opioids,2010,"Rate per 100,000",5.55688,2.005161597
6704,56,Wyoming,Psychostimulants,2010,"Rate per 100,000",N/A,N/A
6705,56,Wyoming,Synthetic opioids,2010,"Rate per 100,000",N/A,N/A
6706,56,Wyoming,Cocaine,2011,"Rate per 100,000",N/A,N/A
6707,56,Wyoming,Heroin,2011,"Rate per 100,000",N/A,N/A
6708,56,Wyoming,Natural and semi-synthetic opioids,2011,"Rate per 100,000",4.84239,1.869603081
6709,56,Wyoming,Psychostimulants,2011,"Rate per 100,000",N/A,N/A
6710,56,Wyoming,Synthetic opioids,2011,"Rate per 100,000",N/A,N/A
6711,56,Wyoming,Cocaine,2012,"Rate per 100,000",N/A,N/A
6712,56,Wyoming,Heroin,2012,"Rate per 100,000",N/A,N/A
6713,56,Wyoming,Natural and semi-synthetic opioids,2012,"Rate per 100,000",4.34495,1.723973474
6714,56,Wyoming,Psychostimulants,2012,"Rate per 100,000",N/A,N/A
6715,56,Wyoming,Synthetic opioids,2012,"Rate per 100,000",N/A,N/A
6716,56,Wyoming,Cocaine,2013,"Rate per 100,000",N/A,N/A
6717,56,Wyoming,Heroin,2013,"Rate per 100,000",N/A,N/A
6718,56,Wyoming,Natural and semi-synthetic opioids,2013,"Rate per 100,000",5.88021,2.059645628
6719,56,Wyoming,Psychostimulants,2013,"Rate per 100,000",N/A,N/A
6720,56,Wyoming,Synthetic opioids,2013,"Rate per 100,000",N/A,N/A
6721,56,Wyoming,Cocaine,2014,"Rate per 100,000",N/A,N/A
6722,56,Wyoming,Heroin,2014,"Rate per 100,000",N/A,1.029176688
6723,56,Wyoming,Natural and semi-synthetic opioids,2014,"Rate per 100,000",4.63925,1.75515366
6724,56,Wyoming,Psychostimulants,2014,"Rate per 100,000",N/A,N/A
6725,56,Wyoming,Synthetic opioids,2014,"Rate per 100,000",N/A,1.245151532
6726,56,Wyoming,Cocaine,2015,"Rate per 100,000",N/A,N/A
6727,56,Wyoming,Heroin,2015,"Rate per 100,000",N/A,N/A
6728,56,Wyoming,Natural and semi-synthetic opioids,2015,"Rate per 100,000",4.95647,1.890643062
6729,56,Wyoming,Psychostimulants,2015,"Rate per 100,000",N/A,N/A
6730,56,Wyoming,Synthetic opioids,2015,"Rate per 100,000",N/A,N/A
6731,56,Wyoming,Cocaine,2016,"Rate per 100,000",N/A,N/A
6732,56,Wyoming,Heroin,2016,"Rate per 100,000",N/A,N/A
6733,56,Wyoming,Natural and semi-synthetic opioids,2016,"Rate per 100,000",4.36166,1.732104655
6734,56,Wyoming,Psychostimulants,2016,"Rate per 100,000",N/A,N/A
6735,56,Wyoming,Synthetic opioids,2016,"Rate per 100,000",N/A,N/A
6736,56,Wyoming,Cocaine,2017,"Rate per 100,000",N/A,N/A
6737,56,Wyoming,Heroin,2017,"Rate per 100,000",N/A,N/A
6738,56,Wyoming,Natural and semi-synthetic opioids,2017,"Rate per 100,000",5.72434,2.086049511
6739,56,Wyoming,Psychostimulants,2017,"Rate per 100,000",N/A,N/A
6740,56,Wyoming,Synthetic opioids,2017,"Rate per 100,000",N/A,N/A
6741,56,Wyoming,All drugs,2000,"Rate per 100,000",4.60544,1.929992002
6742,56,Wyoming,All opioids,2000,"Rate per 100,000",N/A,N/A
6743,56,Wyoming,All drugs,2001,"Rate per 100,000",4.50323,1.891995397
6744,56,Wyoming,All opioids,2001,"Rate per 100,000",N/A,N/A
6745,56,Wyoming,All drugs,2002,"Rate per 100,000",6.92142,2.343466687
6746,56,Wyoming,All opioids,2002,"Rate per 100,000",N/A,N/A
6747,56,Wyoming,All drugs,2003,"Rate per 100,000",5.90282,2.135003324
6748,56,Wyoming,All opioids,2003,"Rate per 100,000",N/A,N/A
6749,56,Wyoming,All drugs,2004,"Rate per 100,000",9.09353,2.665491
6750,56,Wyoming,All opioids,2004,"Rate per 100,000",N/A,N/A
6751,56,Wyoming,All drugs,2005,"Rate per 100,000",4.90275,1.918798932
6752,56,Wyoming,All opioids,2005,"Rate per 100,000",N/A,N/A
6753,56,Wyoming,All drugs,2006,"Rate per 100,000",10.56195,2.839515637
6754,56,Wyoming,All opioids,2006,"Rate per 100,000",N/A,N/A
6755,56,Wyoming,All drugs,2007,"Rate per 100,000",12.26664,3.085972739
6756,56,Wyoming,All opioids,2007,"Rate per 100,000",4.64978,1.861563049
6757,56,Wyoming,All drugs,2008,"Rate per 100,000",14.04528,3.262230221
6758,56,Wyoming,All opioids,2008,"Rate per 100,000",7.63486,2.410152075
6759,56,Wyoming,All drugs,2009,"Rate per 100,000",10.95077,2.824103773
